subscription_id,customer_id,renewal_date,subscription_length_months
3459,3359,25-05-2023,3
8180,8080,16-05-2023,3
129,29,28-07-2023,1
3347,3247,22-05-2023,3
5976,5876,08-07-2023,3
9411,9311,14-06-2023,12
9230,9130,17-07-2023,6
9468,9368,05-06-2023,1
5181,5081,20-05-2023,1
4673,4573,28-06-2023,1
8569,8469,17-06-2023,1
3757,3657,31-07-2023,6
7567,7467,13-05-2023,6
8601,8501,06-06-2023,12
5016,4916,20-05-2023,6
6509,6409,03-06-2023,1
9914,9814,08-06-2023,12
5015,4915,05-06-2023,1
6533,6433,15-05-2023,12
2276,2176,01-07-2023,3
3573,3473,25-06-2023,12
8639,8539,12-05-2023,12
9445,9345,19-06-2023,6
8705,8605,01-08-2023,6
8045,7945,21-07-2023,12
3926,3826,05-05-2023,6
559,459,21-06-2023,12
1935,1835,15-07-2023,12
5361,5261,01-05-2023,6
6448,6348,08-07-2023,3
7815,7715,04-06-2023,1
6629,6529,19-06-2023,1
7818,7718,31-05-2023,3
6016,5916,18-06-2023,6
4782,4682,12-07-2023,12
3607,3507,21-05-2023,3
942,842,04-06-2023,6
8138,8038,17-06-2023,12
6465,6365,29-05-2023,1
9389,9289,23-06-2023,1
4272,4172,01-08-2023,1
6358,6258,17-05-2023,3
6708,6608,23-05-2023,3
8402,8302,22-06-2023,1
8725,8625,19-07-2023,6
857,757,16-06-2023,1
5179,5079,06-05-2023,12
4013,3913,26-06-2023,1
7107,7007,30-07-2023,1
10017,9917,05-06-2023,3
5106,5006,23-05-2023,3
7327,7227,01-05-2023,6
9598,9498,19-07-2023,3
8387,8287,07-07-2023,1
9912,9812,29-05-2023,1
2943,2843,27-07-2023,12
9403,9303,17-05-2023,3
5634,5534,03-06-2023,6
9980,9880,27-07-2023,3
1105,1005,30-07-2023,1
9797,9697,01-06-2023,3
698,598,06-05-2023,1
633,533,19-05-2023,3
8693,8593,17-07-2023,3
7472,7372,14-07-2023,1
957,857,15-06-2023,1
6893,6793,01-08-2023,6
8389,8289,12-05-2023,1
1098,998,28-06-2023,12
1917,1817,02-05-2023,6
7373,7273,20-05-2023,6
8614,8514,16-07-2023,1
3816,3716,12-06-2023,3
785,685,01-06-2023,6
7073,6973,12-06-2023,1
364,264,17-06-2023,12
5034,4934,10-07-2023,3
6294,6194,28-06-2023,12
7551,7451,10-07-2023,1
7965,7865,23-07-2023,1
1069,969,12-07-2023,1
1254,1154,22-07-2023,3
7262,7162,21-05-2023,3
2209,2109,14-07-2023,3
1812,1712,21-07-2023,3
4018,3918,07-07-2023,12
1639,1539,25-05-2023,12
9338,9238,06-06-2023,6
7892,7792,08-06-2023,6
8962,8862,09-07-2023,1
6071,5971,08-06-2023,6
2103,2003,26-06-2023,12
2768,2668,08-07-2023,6
2467,2367,12-05-2023,6
9146,9046,30-06-2023,12
4129,4029,22-07-2023,3
9274,9174,25-05-2023,3
6471,6371,06-05-2023,1
8681,8581,09-06-2023,12
4857,4757,19-05-2023,6
4930,4830,15-07-2023,6
2485,2385,26-06-2023,12
7144,7044,26-05-2023,1
424,324,15-05-2023,6
4208,4108,05-06-2023,6
1367,1267,07-07-2023,1
689,589,08-06-2023,3
1938,1838,10-05-2023,12
2475,2375,25-06-2023,12
4603,4503,09-05-2023,12
1909,1809,15-06-2023,6
6098,5998,03-06-2023,3
4468,4368,25-05-2023,6
5448,5348,25-05-2023,1
4592,4492,06-05-2023,12
6659,6559,04-06-2023,1
4091,3991,25-06-2023,3
6148,6048,16-05-2023,6
5731,5631,26-07-2023,1
8684,8584,27-07-2023,3
1955,1855,26-05-2023,12
974,874,23-07-2023,12
2537,2437,04-07-2023,3
9728,9628,20-07-2023,1
5974,5874,18-06-2023,6
8303,8203,19-06-2023,12
2653,2553,07-07-2023,6
1099,999,24-07-2023,6
831,731,14-07-2023,6
3119,3019,23-05-2023,12
4833,4733,02-06-2023,3
6922,6822,04-05-2023,12
9858,9758,11-07-2023,3
8492,8392,07-07-2023,6
901,801,09-07-2023,6
6265,6165,15-06-2023,6
4428,4328,16-07-2023,6
4159,4059,01-06-2023,1
6938,6838,20-07-2023,3
473,373,20-06-2023,12
2523,2423,27-07-2023,6
7093,6993,29-06-2023,6
7462,7362,14-05-2023,12
4466,4366,06-05-2023,3
377,277,09-05-2023,1
6205,6105,03-05-2023,12
363,263,07-06-2023,6
2297,2197,28-06-2023,3
7510,7410,05-06-2023,3
1198,1098,24-06-2023,6
778,678,28-05-2023,6
6020,5920,06-07-2023,6
6040,5940,30-06-2023,12
8339,8239,04-06-2023,3
3877,3777,10-06-2023,3
1692,1592,20-05-2023,3
5441,5341,24-05-2023,1
1134,1034,13-06-2023,6
203,103,16-06-2023,1
905,805,07-07-2023,1
9467,9367,23-05-2023,1
2840,2740,08-06-2023,6
8781,8681,06-07-2023,12
3021,2921,24-07-2023,1
1274,1174,15-05-2023,6
4316,4216,08-06-2023,12
5798,5698,11-07-2023,12
7242,7142,03-05-2023,12
8088,7988,23-05-2023,6
9106,9006,16-05-2023,12
4085,3985,11-06-2023,3
1740,1640,21-06-2023,1
1560,1460,26-05-2023,12
7866,7766,08-07-2023,1
7525,7425,07-07-2023,1
3014,2914,18-07-2023,6
2507,2407,03-05-2023,3
3621,3521,22-05-2023,1
2568,2468,14-05-2023,12
4460,4360,25-05-2023,12
9251,9151,17-05-2023,12
9735,9635,08-05-2023,3
8423,8323,01-08-2023,3
2152,2052,01-08-2023,12
9050,8950,27-05-2023,3
9073,8973,29-05-2023,6
2766,2666,27-05-2023,1
7201,7101,16-07-2023,3
139,39,24-06-2023,3
3421,3321,13-06-2023,1
7622,7522,28-05-2023,12
8263,8163,03-07-2023,3
1926,1826,30-07-2023,1
4368,4268,03-05-2023,1
4131,4031,11-06-2023,1
10059,9959,14-07-2023,1
6739,6639,30-07-2023,12
781,681,13-06-2023,12
7548,7448,07-07-2023,12
4525,4425,30-05-2023,1
3969,3869,24-06-2023,6
2498,2398,02-07-2023,1
7583,7483,06-07-2023,3
9945,9845,22-06-2023,3
4229,4129,23-06-2023,12
5373,5273,24-06-2023,1
7909,7809,16-05-2023,12
5503,5403,08-06-2023,6
1358,1258,11-05-2023,6
3623,3523,25-07-2023,12
5854,5754,04-07-2023,6
2844,2744,02-06-2023,3
8803,8703,13-05-2023,1
1076,976,23-05-2023,3
8645,8545,29-06-2023,12
507,407,02-07-2023,6
4401,4301,24-05-2023,6
8434,8334,27-07-2023,3
7030,6930,30-06-2023,1
4924,4824,16-06-2023,1
909,809,01-06-2023,1
5484,5384,22-05-2023,3
7493,7393,30-05-2023,1
828,728,02-07-2023,1
5473,5373,15-06-2023,3
6875,6775,15-07-2023,1
126,26,21-05-2023,3
3416,3316,13-07-2023,12
4916,4816,13-07-2023,1
7398,7298,16-07-2023,1
6406,6306,07-06-2023,1
8281,8181,28-05-2023,3
9373,9273,27-05-2023,3
4752,4652,27-05-2023,1
2218,2118,16-06-2023,1
6699,6599,20-07-2023,1
10064,9964,04-07-2023,3
5257,5157,23-06-2023,1
3100,3000,18-05-2023,12
2586,2486,20-06-2023,1
7905,7805,09-07-2023,6
1807,1707,27-05-2023,3
6663,6563,18-06-2023,3
7205,7105,22-06-2023,3
8499,8399,17-05-2023,1
1972,1872,14-05-2023,3
1949,1849,14-06-2023,12
8479,8379,04-06-2023,3
6877,6777,28-06-2023,12
7112,7012,18-06-2023,3
4312,4212,30-05-2023,12
1953,1853,01-08-2023,1
9490,9390,07-07-2023,6
1844,1744,26-05-2023,1
8301,8201,19-06-2023,1
1503,1403,22-05-2023,6
7906,7806,14-07-2023,1
6389,6289,28-05-2023,1
744,644,20-06-2023,12
8356,8256,17-05-2023,3
3726,3626,15-05-2023,1
3089,2989,28-07-2023,1
3499,3399,01-05-2023,3
3679,3579,22-06-2023,1
4332,4232,04-06-2023,12
4291,4191,13-07-2023,12
8121,8021,12-05-2023,12
640,540,17-06-2023,12
8988,8888,16-05-2023,3
8494,8394,11-05-2023,6
4481,4381,18-06-2023,1
8473,8373,14-07-2023,6
7605,7505,20-06-2023,3
8058,7958,31-07-2023,12
6150,6050,28-05-2023,3
8358,8258,06-06-2023,3
7881,7781,30-05-2023,6
3822,3722,28-06-2023,6
436,336,18-05-2023,12
7703,7603,16-07-2023,3
6296,6196,27-06-2023,3
3263,3163,03-06-2023,12
3720,3620,24-07-2023,6
5897,5797,17-07-2023,6
5498,5398,21-05-2023,12
4041,3941,13-07-2023,3
2582,2482,09-06-2023,12
4026,3926,18-06-2023,6
629,529,13-06-2023,3
3543,3443,28-06-2023,12
1014,914,25-07-2023,3
7513,7413,27-07-2023,3
3804,3704,28-05-2023,12
1985,1885,30-06-2023,12
4040,3940,14-05-2023,6
3960,3860,22-05-2023,12
5735,5635,21-07-2023,6
4226,4126,17-06-2023,1
4145,4045,17-07-2023,3
3102,3002,15-06-2023,3
7000,6900,11-06-2023,12
6207,6107,01-08-2023,1
9934,9834,16-05-2023,6
7596,7496,17-05-2023,3
3526,3426,08-07-2023,6
2777,2677,03-07-2023,1
5124,5024,05-07-2023,1
5393,5293,26-05-2023,3
7916,7816,23-05-2023,6
8400,8300,19-06-2023,3
1768,1668,04-06-2023,3
6601,6501,07-06-2023,12
969,869,26-06-2023,1
3675,3575,27-05-2023,1
8621,8521,27-06-2023,6
9208,9108,10-07-2023,12
2277,2177,08-05-2023,12
1270,1170,27-07-2023,12
9582,9482,19-06-2023,12
9472,9372,25-06-2023,6
7903,7803,17-07-2023,12
843,743,01-08-2023,6
8908,8808,21-06-2023,12
3325,3225,29-07-2023,1
7045,6945,30-05-2023,3
5933,5833,09-05-2023,6
5297,5197,06-06-2023,3
2948,2848,17-07-2023,6
2747,2647,01-08-2023,6
6067,5967,13-05-2023,6
4966,4866,09-06-2023,6
6003,5903,28-07-2023,12
9964,9864,21-07-2023,3
5972,5872,05-05-2023,1
2504,2404,01-06-2023,1
2570,2470,05-07-2023,6
171,71,01-08-2023,6
8234,8134,01-08-2023,1
3840,3740,19-07-2023,12
114,14,06-05-2023,3
5271,5171,09-05-2023,6
9822,9722,15-06-2023,12
8632,8532,05-06-2023,3
4426,4326,12-06-2023,3
7252,7152,04-05-2023,6
2765,2665,29-05-2023,6
6480,6380,14-06-2023,1
1376,1276,04-05-2023,12
2826,2726,17-07-2023,12
3412,3312,07-05-2023,1
8587,8487,20-07-2023,6
9607,9507,02-07-2023,6
745,645,06-05-2023,6
8359,8259,08-07-2023,1
9004,8904,31-07-2023,12
5906,5806,04-07-2023,1
9023,8923,22-06-2023,12
672,572,29-05-2023,6
7957,7857,01-06-2023,1
5677,5577,03-07-2023,1
5468,5368,05-06-2023,12
7427,7327,20-05-2023,12
8327,8227,26-07-2023,3
5078,4978,11-06-2023,6
9369,9269,30-07-2023,1
5192,5092,12-06-2023,3
6472,6372,18-06-2023,6
8001,7901,27-05-2023,12
7339,7239,19-07-2023,3
7356,7256,26-05-2023,12
302,202,04-05-2023,1
5595,5495,09-05-2023,12
3045,2945,31-05-2023,6
4109,4009,09-05-2023,6
1050,950,26-07-2023,12
580,480,14-05-2023,12
9650,9550,13-05-2023,1
8731,8631,12-07-2023,3
4204,4104,23-05-2023,3
1325,1225,03-07-2023,12
1809,1709,07-05-2023,3
164,64,29-05-2023,6
4408,4308,23-07-2023,3
1665,1565,25-06-2023,3
2476,2376,15-06-2023,1
8570,8470,31-05-2023,12
9492,9392,10-06-2023,1
1633,1533,11-06-2023,6
502,402,22-07-2023,1
8108,8008,22-05-2023,3
4325,4225,17-06-2023,6
4505,4405,26-06-2023,3
3790,3690,08-07-2023,12
9690,9590,09-06-2023,3
9455,9355,06-06-2023,12
8127,8027,14-06-2023,12
5402,5302,16-05-2023,12
7625,7525,11-05-2023,12
3646,3546,14-06-2023,1
3568,3468,04-06-2023,12
1324,1224,24-06-2023,6
7471,7371,08-07-2023,3
8218,8118,18-06-2023,12
1678,1578,28-05-2023,1
733,633,22-06-2023,3
6911,6811,17-06-2023,6
4659,4559,27-07-2023,6
7138,7038,16-06-2023,1
1695,1595,21-06-2023,1
2721,2621,22-05-2023,1
427,327,13-05-2023,12
4749,4649,17-06-2023,1
5782,5682,19-07-2023,3
2548,2448,05-07-2023,12
4690,4590,26-05-2023,3
2919,2819,15-06-2023,3
5450,5350,15-07-2023,1
1103,1003,28-05-2023,3
3471,3371,09-07-2023,12
4593,4493,13-05-2023,6
6222,6122,10-07-2023,12
9113,9013,10-07-2023,3
3895,3795,24-06-2023,6
6234,6134,14-05-2023,6
1390,1290,02-06-2023,1
859,759,17-06-2023,12
3161,3061,30-06-2023,1
5888,5788,21-06-2023,12
4989,4889,22-07-2023,3
5475,5375,14-07-2023,3
2956,2856,16-05-2023,12
9176,9076,27-05-2023,1
2235,2135,15-06-2023,6
3888,3788,15-06-2023,1
1886,1786,20-06-2023,6
5892,5792,07-07-2023,6
6706,6606,30-07-2023,12
5657,5557,27-05-2023,12
6999,6899,13-07-2023,12
4231,4131,16-07-2023,6
5426,5326,18-06-2023,3
4720,4620,03-07-2023,1
3223,3123,18-05-2023,3
3182,3082,19-06-2023,12
7893,7793,27-06-2023,1
954,854,26-05-2023,1
5715,5615,12-06-2023,3
2104,2004,28-06-2023,6
4278,4178,20-06-2023,6
2266,2166,30-06-2023,3
8631,8531,05-06-2023,3
3411,3311,23-07-2023,3
6225,6125,20-05-2023,1
246,146,28-05-2023,3
288,188,23-07-2023,3
5858,5758,07-06-2023,3
2108,2008,15-06-2023,6
5107,5007,05-07-2023,1
1047,947,27-06-2023,6
4095,3995,10-07-2023,12
8177,8077,11-07-2023,6
3713,3613,20-06-2023,6
217,117,13-07-2023,1
4334,4234,04-05-2023,6
5576,5476,15-06-2023,3
9541,9441,17-06-2023,3
4142,4042,19-05-2023,1
3052,2952,13-05-2023,12
3398,3298,06-07-2023,6
9887,9787,26-06-2023,6
7244,7144,29-07-2023,12
1774,1674,09-06-2023,1
2195,2095,08-07-2023,3
2980,2880,29-06-2023,1
5797,5697,02-07-2023,6
6833,6733,15-05-2023,1
2284,2184,07-05-2023,3
6138,6038,10-05-2023,3
6322,6222,03-05-2023,6
8704,8604,29-05-2023,3
6788,6688,16-05-2023,3
5276,5176,04-07-2023,6
1666,1566,15-06-2023,12
4353,4253,25-07-2023,3
6540,6440,11-06-2023,1
7102,7002,18-07-2023,3
6767,6667,12-05-2023,3
6902,6802,22-07-2023,6
888,788,20-07-2023,6
5331,5231,24-07-2023,1
1897,1797,03-05-2023,1
3320,3220,31-05-2023,3
5355,5255,11-05-2023,3
7307,7207,18-07-2023,6
8382,8282,16-06-2023,3
1055,955,26-05-2023,3
862,762,03-07-2023,3
7395,7295,30-05-2023,12
7738,7638,23-07-2023,3
1539,1439,23-05-2023,1
385,285,06-05-2023,1
4681,4581,21-07-2023,12
5847,5747,22-06-2023,6
286,186,29-05-2023,12
5012,4912,05-05-2023,6
3213,3113,20-06-2023,3
228,128,09-07-2023,12
8270,8170,14-05-2023,3
6397,6297,14-05-2023,3
3454,3354,31-07-2023,12
6900,6800,12-05-2023,1
5423,5323,14-06-2023,1
4811,4711,23-05-2023,3
2795,2695,20-05-2023,6
6024,5924,16-07-2023,1
4972,4872,03-07-2023,12
2890,2790,01-05-2023,3
6571,6471,13-06-2023,1
7057,6957,20-06-2023,1
6298,6198,10-07-2023,1
3437,3337,18-07-2023,6
6118,6018,23-07-2023,12
8160,8060,25-07-2023,1
2138,2038,18-06-2023,3
5655,5555,21-06-2023,12
1489,1389,16-07-2023,1
5120,5020,03-07-2023,1
7382,7282,05-07-2023,1
4009,3909,27-07-2023,12
7071,6971,31-05-2023,6
1225,1125,15-06-2023,1
4888,4788,29-06-2023,3
9849,9749,11-06-2023,1
3018,2918,26-05-2023,3
6617,6517,20-07-2023,12
1178,1078,25-07-2023,3
1418,1318,28-07-2023,6
7942,7842,17-05-2023,6
963,863,19-05-2023,3
8629,8529,27-07-2023,12
4539,4439,18-06-2023,12
8775,8675,17-05-2023,12
7864,7764,24-05-2023,1
522,422,27-06-2023,1
5793,5693,22-07-2023,3
5794,5694,29-06-2023,3
2079,1979,04-05-2023,12
4191,4091,06-07-2023,3
4239,4139,15-05-2023,1
7598,7498,01-05-2023,12
1699,1599,04-06-2023,1
725,625,02-07-2023,1
7673,7573,09-06-2023,12
9298,9198,26-05-2023,3
5733,5633,11-05-2023,6
3704,3604,11-05-2023,1
3236,3136,04-07-2023,6
9239,9139,04-06-2023,3
7576,7476,07-06-2023,6
4053,3953,22-05-2023,1
472,372,20-06-2023,3
2306,2206,26-06-2023,3
4671,4571,20-05-2023,6
4028,3928,21-07-2023,3
7932,7832,23-06-2023,12
5447,5347,15-06-2023,6
8672,8572,20-06-2023,1
9447,9347,21-07-2023,6
1921,1821,31-05-2023,6
9970,9870,10-06-2023,12
8276,8176,19-06-2023,3
8018,7918,19-07-2023,12
6368,6268,24-07-2023,12
7122,7022,26-06-2023,6
5299,5199,28-05-2023,3
7362,7262,10-05-2023,1
9725,9625,19-06-2023,6
5588,5488,12-06-2023,1
738,638,16-05-2023,6
4701,4601,24-05-2023,12
8687,8587,24-05-2023,12
2664,2564,16-06-2023,3
1455,1355,01-06-2023,12
4163,4063,31-07-2023,1
9184,9084,08-06-2023,12
5316,5216,09-06-2023,3
1449,1349,21-05-2023,12
6829,6729,22-06-2023,12
4643,4543,18-06-2023,3
8959,8859,19-05-2023,6
8118,8018,23-07-2023,6
2606,2506,21-06-2023,3
7094,6994,13-07-2023,12
4594,4494,18-05-2023,6
752,652,09-05-2023,3
5243,5143,12-05-2023,12
667,567,26-05-2023,1
160,60,26-07-2023,3
7291,7191,15-06-2023,12
7969,7869,04-06-2023,1
4921,4821,29-05-2023,3
9678,9578,18-06-2023,6
1700,1600,17-05-2023,6
1267,1167,21-07-2023,6
7486,7386,06-05-2023,12
7801,7701,31-07-2023,1
7415,7315,26-05-2023,3
9365,9265,08-07-2023,3
9476,9376,26-05-2023,3
111,11,11-06-2023,1
6414,6314,27-05-2023,3
7604,7504,05-07-2023,12
6350,6250,30-05-2023,12
6764,6664,30-07-2023,12
2188,2088,19-05-2023,12
4920,4820,26-07-2023,1
3244,3144,20-05-2023,12
7730,7630,08-06-2023,1
6202,6102,05-06-2023,12
6451,6351,06-07-2023,3
6410,6310,12-07-2023,1
6355,6255,14-07-2023,12
5114,5014,02-06-2023,6
3125,3025,15-07-2023,3
2999,2899,07-05-2023,3
4922,4822,15-06-2023,12
9380,9280,19-07-2023,12
2064,1964,21-07-2023,6
8540,8440,08-05-2023,3
5490,5390,15-07-2023,3
6858,6758,29-05-2023,6
1675,1575,27-06-2023,6
9658,9558,03-06-2023,6
9775,9675,20-06-2023,6
4496,4396,30-06-2023,6
9025,8925,10-07-2023,1
3247,3147,03-07-2023,12
4172,4072,08-06-2023,12
5756,5656,29-05-2023,6
1875,1775,13-06-2023,12
2402,2302,11-05-2023,3
9646,9546,02-06-2023,6
7404,7304,05-07-2023,1
8771,8671,13-06-2023,6
9094,8994,23-06-2023,3
4957,4857,06-06-2023,6
7460,7360,04-05-2023,3
5138,5038,27-06-2023,12
8905,8805,09-05-2023,1
5315,5215,28-05-2023,6
4412,4312,15-06-2023,6
9040,8940,25-07-2023,6
4859,4759,27-06-2023,6
7672,7572,13-05-2023,3
5021,4921,30-05-2023,1
4070,3970,01-06-2023,6
1669,1569,21-07-2023,6
3092,2992,11-05-2023,3
5104,5004,04-06-2023,1
9885,9785,01-06-2023,3
3167,3067,05-07-2023,6
1213,1113,31-05-2023,6
3940,3840,27-06-2023,12
8170,8070,05-05-2023,1
7500,7400,07-06-2023,12
396,296,12-07-2023,1
1831,1731,21-07-2023,12
10019,9919,06-07-2023,12
1834,1734,18-06-2023,3
4570,4470,15-07-2023,3
293,193,14-05-2023,1
2996,2896,16-06-2023,12
7683,7583,25-07-2023,6
4065,3965,28-07-2023,12
4847,4747,21-07-2023,6
2643,2543,08-06-2023,6
6144,6044,14-06-2023,3
4944,4844,24-07-2023,1
6945,6845,25-05-2023,1
6430,6330,31-07-2023,6
7948,7848,21-07-2023,12
8655,8555,10-07-2023,12
2265,2165,03-06-2023,1
9183,9083,26-07-2023,3
8109,8009,09-07-2023,1
8909,8809,03-07-2023,3
9621,9521,10-07-2023,12
2784,2684,01-07-2023,3
2436,2336,16-05-2023,3
2181,2081,04-06-2023,12
5901,5801,05-07-2023,1
5796,5696,01-05-2023,3
7800,7700,21-05-2023,12
2354,2254,08-06-2023,6
6084,5984,10-07-2023,6
9967,9867,20-05-2023,3
7454,7354,08-06-2023,3
9634,9534,19-06-2023,1
6808,6708,14-07-2023,6
2729,2629,11-05-2023,1
7468,7368,20-07-2023,3
201,101,07-05-2023,3
8884,8784,28-07-2023,12
1836,1736,23-06-2023,3
6244,6144,28-05-2023,6
5738,5638,08-06-2023,12
1290,1190,05-05-2023,3
2022,1922,22-05-2023,12
1301,1201,04-05-2023,3
351,251,23-05-2023,6
7809,7709,17-07-2023,12
6851,6751,09-07-2023,12
1136,1036,02-05-2023,12
156,56,21-06-2023,1
8948,8848,25-06-2023,6
7452,7352,18-07-2023,1
3501,3401,18-06-2023,3
5465,5365,06-05-2023,1
6001,5901,22-06-2023,1
1662,1562,30-05-2023,12
7565,7465,27-07-2023,1
4520,4420,23-06-2023,12
2230,2130,27-06-2023,6
10020,9920,16-05-2023,3
9126,9026,22-07-2023,1
975,875,27-05-2023,12
7889,7789,08-07-2023,3
4800,4700,27-07-2023,1
2000,1900,12-05-2023,6
4566,4466,15-06-2023,6
3774,3674,23-07-2023,6
1083,983,11-07-2023,12
6762,6662,11-07-2023,6
3372,3272,02-05-2023,1
7011,6911,19-05-2023,1
5636,5536,01-05-2023,1
4656,4556,03-05-2023,1
7508,7408,12-07-2023,3
9862,9762,04-05-2023,6
4807,4707,27-06-2023,1
6566,6466,03-06-2023,3
4112,4012,17-07-2023,12
3557,3457,01-07-2023,3
2701,2601,28-05-2023,3
7351,7251,09-06-2023,12
6986,6886,29-06-2023,3
4985,4885,16-07-2023,12
513,413,28-06-2023,1
6578,6478,16-05-2023,6
8984,8884,11-07-2023,1
9594,9494,13-07-2023,3
7586,7486,07-05-2023,1
4620,4520,21-06-2023,6
7514,7414,06-07-2023,6
6206,6106,14-05-2023,6
229,129,03-06-2023,1
5711,5611,08-05-2023,1
6048,5948,17-06-2023,1
4500,4400,08-06-2023,1
3355,3255,06-07-2023,12
7700,7600,04-07-2023,1
3299,3199,03-06-2023,1
615,515,25-07-2023,1
5479,5379,14-07-2023,3
6932,6832,24-07-2023,3
6728,6628,01-05-2023,6
7226,7126,23-06-2023,6
1916,1816,08-05-2023,6
8198,8098,16-05-2023,6
9990,9890,17-06-2023,12
8216,8116,10-05-2023,1
8871,8771,07-06-2023,6
525,425,15-07-2023,6
196,96,22-05-2023,12
4613,4513,09-05-2023,3
6292,6192,17-05-2023,12
1364,1264,29-06-2023,12
8759,8659,12-07-2023,1
362,262,10-05-2023,3
7148,7048,13-07-2023,1
7449,7349,01-07-2023,6
7129,7029,25-07-2023,3
8446,8346,30-05-2023,12
1223,1123,18-05-2023,1
6516,6416,03-06-2023,6
7075,6975,12-06-2023,1
5865,5765,25-05-2023,6
5168,5068,22-07-2023,12
5676,5576,30-05-2023,3
8656,8556,26-07-2023,12
4220,4120,15-05-2023,1
1694,1594,09-06-2023,12
7602,7502,26-05-2023,12
8409,8309,03-07-2023,6
2231,2131,17-05-2023,12
8521,8421,10-05-2023,3
5245,5145,18-07-2023,12
1604,1504,22-07-2023,12
5027,4927,14-05-2023,12
1914,1814,11-07-2023,6
4355,4255,17-07-2023,1
3414,3314,09-07-2023,6
3154,3054,27-05-2023,6
3522,3422,17-05-2023,6
2205,2105,10-07-2023,12
5305,5205,05-06-2023,1
7887,7787,26-06-2023,12
5030,4930,29-06-2023,3
3561,3461,31-05-2023,6
4527,4427,06-05-2023,3
3221,3121,19-06-2023,12
8152,8052,18-06-2023,12
5671,5571,09-06-2023,3
900,800,06-07-2023,1
883,783,21-05-2023,3
7890,7790,31-07-2023,1
3108,3008,05-06-2023,3
6133,6033,22-06-2023,3
2921,2821,04-06-2023,12
8129,8029,24-06-2023,6
6242,6142,19-07-2023,3
8014,7914,04-07-2023,12
10073,9973,06-07-2023,3
3151,3051,30-06-2023,6
669,569,11-05-2023,6
4651,4551,28-06-2023,12
9850,9750,01-06-2023,3
5225,5125,31-05-2023,3
6395,6295,15-07-2023,1
2728,2628,02-06-2023,12
9417,9317,02-07-2023,12
441,341,19-05-2023,12
6783,6683,10-06-2023,12
1702,1602,04-05-2023,1
6926,6826,16-07-2023,6
3523,3423,03-05-2023,6
3220,3120,05-06-2023,6
7019,6919,28-07-2023,12
7974,7874,07-06-2023,12
2960,2860,05-05-2023,6
9018,8918,16-06-2023,3
3764,3664,11-07-2023,1
734,634,30-07-2023,6
3786,3686,01-05-2023,3
4530,4430,29-05-2023,12
1210,1110,15-06-2023,3
1110,1010,08-05-2023,12
6372,6272,17-07-2023,1
8042,7942,16-06-2023,6
948,848,31-05-2023,3
2121,2021,04-06-2023,12
9961,9861,13-05-2023,1
906,806,30-07-2023,12
10067,9967,23-05-2023,3
6481,6381,15-07-2023,1
5737,5637,06-06-2023,3
8567,8467,19-07-2023,3
5358,5258,19-07-2023,12
6787,6687,20-05-2023,1
2974,2874,29-07-2023,12
215,115,07-07-2023,3
9220,9120,12-07-2023,3
609,509,14-07-2023,12
9719,9619,11-07-2023,12
4294,4194,15-06-2023,6
8926,8826,18-06-2023,1
4263,4163,04-07-2023,3
10015,9915,17-06-2023,12
5609,5509,01-05-2023,1
2576,2476,03-05-2023,3
7292,7192,20-07-2023,1
400,300,27-07-2023,1
6135,6035,05-07-2023,6
5760,5660,07-06-2023,6
4228,4128,30-07-2023,1
2240,2140,16-05-2023,12
1623,1523,28-05-2023,3
7528,7428,18-05-2023,1
7980,7880,12-07-2023,12
7790,7690,07-07-2023,6
1745,1645,28-06-2023,6
3088,2988,14-05-2023,6
10058,9958,19-05-2023,6
5846,5746,13-05-2023,12
3629,3529,05-06-2023,1
9603,9503,17-05-2023,3
1196,1096,01-05-2023,12
897,797,25-06-2023,1
9676,9576,07-07-2023,6
1299,1199,29-05-2023,1
1544,1444,15-07-2023,12
4772,4672,28-06-2023,1
9740,9640,18-05-2023,3
4990,4890,22-07-2023,6
7927,7827,30-07-2023,12
7552,7452,02-05-2023,12
9791,9691,09-07-2023,3
1040,940,26-05-2023,6
5240,5140,06-05-2023,1
10094,9994,16-06-2023,1
7218,7118,21-05-2023,6
583,483,03-05-2023,1
813,713,09-07-2023,1
7931,7831,17-05-2023,1
3451,3351,25-05-2023,3
5380,5280,06-06-2023,3
7785,7685,08-05-2023,3
8558,8458,15-06-2023,12
7523,7423,19-07-2023,3
1440,1340,03-06-2023,3
8114,8014,18-07-2023,3
7609,7509,22-05-2023,6
151,51,12-05-2023,3
2253,2153,07-07-2023,12
6354,6254,11-06-2023,6
7453,7353,06-06-2023,6
6057,5957,01-05-2023,1
4143,4043,08-05-2023,12
4352,4252,09-07-2023,3
4393,4293,06-07-2023,1
7152,7052,03-05-2023,6
2170,2070,06-05-2023,1
202,102,23-06-2023,12
4727,4627,08-05-2023,3
2344,2244,16-05-2023,3
4809,4709,02-06-2023,1
2605,2505,25-05-2023,1
5010,4910,21-07-2023,6
893,793,04-05-2023,12
4337,4237,08-07-2023,6
7197,7097,01-05-2023,1
987,887,24-06-2023,3
10021,9921,03-06-2023,1
6984,6884,15-06-2023,3
9173,9073,29-07-2023,3
5455,5355,04-06-2023,1
3680,3580,04-05-2023,3
5515,5415,11-07-2023,3
540,440,02-06-2023,1
7519,7419,21-07-2023,3
4205,4105,04-07-2023,3
6461,6361,20-07-2023,3
2427,2327,10-06-2023,3
4575,4475,01-05-2023,3
