payment_id,subscription_id,amount,payment_date
3560,2789,37.99,2023-06-26
3561,2790,5299.99,2023-07-08
3562,2791,10.99,2023-07-13
3563,2792,499.0,2023-05-05
3564,2792,499.0,2023-06-04
3565,2792,499.0,2023-07-04
3566,2793,1539.99,2023-06-01
3567,2794,548.99,2023-06-11
3568,2794,548.99,2023-07-11
3569,2795,31.99,2023-05-20
3570,2796,12.49,2023-07-13
3571,2797,22.49,2023-05-18
3572,2798,19.99,2023-06-18
3573,2799,22.49,2023-05-15
3574,2800,12.49,2023-05-11
3575,2801,2749.99,2023-07-16
3576,2802,2749.99,2023-07-18
3577,2803,548.99,2023-06-19
3578,2803,548.99,2023-07-19
3579,2804,42.99,2023-07-01
3580,2805,19.99,2023-06-02
3581,2806,12.49,2023-06-16
3582,2807,19.99,2023-07-14
3583,2808,17.99,2023-05-17
3584,2809,19.99,2023-07-15
3585,2810,1999.0,2023-05-16
3586,2811,24.99,2023-07-08
3587,2812,13.99,2023-05-11
3588,2813,1199.0,2023-06-14
3589,2814,17.99,2023-07-18
3590,2815,548.99,2023-06-26
3591,2815,548.99,2023-07-26
3592,2816,24.99,2023-06-03
3593,2817,3.99,2023-06-19
3594,2817,3.99,2023-07-19
3595,2818,22.49,2023-07-09
3596,2819,37.99,2023-07-14
3597,2820,5299.99,2023-05-09
3598,2821,37.99,2023-05-31
3599,2822,1999.0,2023-06-20
3600,2823,2749.99,2023-07-21
3601,2824,24.99,2023-05-11
3602,2825,499.0,2023-05-17
3603,2825,499.0,2023-06-16
3604,2825,499.0,2023-07-16
3605,2826,47.99,2023-07-17
3606,2827,37.99,2023-05-14
3607,2828,10.99,2023-07-19
3608,2829,548.99,2023-07-17
3609,2830,12.49,2023-06-22
3610,2831,3.99,2023-05-14
3611,2831,3.99,2023-06-13
3612,2831,3.99,2023-07-13
3613,2832,59.99,2023-05-04
3614,2833,24.99,2023-05-20
3615,2834,1199.0,2023-07-08
3616,2835,499.0,2023-05-12
3617,2835,499.0,2023-06-11
3618,2835,499.0,2023-07-11
3619,2836,12.49,2023-05-13
3620,2837,2749.99,2023-07-12
3621,2838,10.99,2023-05-30
3622,2839,17.99,2023-06-30
3623,2840,22.49,2023-06-08
3624,2841,3.99,2023-05-16
3625,2841,3.99,2023-06-15
3626,2841,3.99,2023-07-15
3627,2842,10.99,2023-06-21
3628,2843,19.99,2023-06-14
3629,2844,10.99,2023-06-02
3630,2845,4.99,2023-05-03
3631,2845,4.99,2023-06-02
3632,2845,4.99,2023-07-02
3633,2846,499.0,2023-06-01
3634,2846,499.0,2023-07-01
3635,2846,499.0,2023-07-31
3636,2847,24.99,2023-05-19
3637,2848,17.99,2023-06-29
3638,2849,24.99,2023-06-23
3639,2850,42.99,2023-07-16
3640,2851,22.49,2023-07-13
3641,2852,5299.99,2023-05-02
3642,2853,12.49,2023-06-08
3643,2854,31.99,2023-05-17
3644,2855,17.99,2023-07-17
3645,2856,6.49,2023-06-30
3646,2856,6.49,2023-07-30
3647,2857,47.99,2023-07-09
3648,2858,12.49,2023-07-30
3649,2859,10.99,2023-05-07
3650,2860,47.99,2023-05-29
3651,2861,4.49,2023-05-16
3652,2861,4.49,2023-06-15
3653,2861,4.49,2023-07-15
3654,2862,10.99,2023-05-29
3655,2863,47.99,2023-05-10
3656,2864,5299.99,2023-07-10
3657,2865,3.99,2023-07-21
3658,2866,24.99,2023-05-08
3659,2867,1999.0,2023-05-01
3660,2868,4.99,2023-05-24
3661,2868,4.99,2023-06-23
3662,2868,4.99,2023-07-23
3663,2869,4.49,2023-06-12
3664,2869,4.49,2023-07-12
3665,2870,1199.0,2023-05-27
3666,2871,6.49,2023-07-08
3667,2872,5299.99,2023-07-28
3668,2873,1999.0,2023-05-05
3669,2874,1199.0,2023-07-05
3670,2875,17.99,2023-06-07
3671,2876,1999.0,2023-05-24
3672,2877,42.99,2023-06-24
3673,2878,1199.0,2023-06-02
3674,2879,17.99,2023-05-18
3675,2880,31.99,2023-07-30
3676,2881,1539.99,2023-05-22
3677,2882,4.49,2023-05-13
3678,2882,4.49,2023-06-12
3679,2882,4.49,2023-07-12
3680,2883,3899.0,2023-06-30
3681,2884,4.49,2023-06-12
3682,2884,4.49,2023-07-12
3683,2885,24.99,2023-06-20
3684,2886,42.99,2023-05-17
3685,2887,42.99,2023-05-10
3686,2888,499.0,2023-05-16
3687,2888,499.0,2023-06-15
3688,2888,499.0,2023-07-15
3689,2889,4.99,2023-07-01
3690,2889,4.99,2023-07-31
3691,2890,17.99,2023-05-01
3692,2890,17.99,2023-07-30
3693,2891,6.49,2023-05-22
3694,2891,6.49,2023-06-21
3695,2891,6.49,2023-07-21
3696,2892,3899.0,2023-06-30
3697,2893,42.99,2023-07-11
3698,2894,37.99,2023-06-10
3699,2895,1199.0,2023-07-06
3700,2896,2749.99,2023-05-18
3701,2897,1999.0,2023-05-26
3702,2898,1199.0,2023-05-05
3703,2899,1539.99,2023-07-09
3704,2900,499.0,2023-06-29
3705,2900,499.0,2023-07-29
3706,2901,499.0,2023-07-02
3707,2902,2749.99,2023-07-27
3708,2903,10.99,2023-06-06
3709,2904,499.0,2023-05-28
3710,2904,499.0,2023-06-27
3711,2904,499.0,2023-07-27
3712,2905,4.99,2023-06-01
3713,2905,4.99,2023-07-01
3714,2905,4.99,2023-07-31
3715,2906,6.49,2023-07-05
3716,2907,47.99,2023-06-22
3717,2908,3899.0,2023-05-20
3718,2909,37.99,2023-07-18
3719,2910,37.99,2023-07-21
3720,2911,6.49,2023-06-02
3721,2911,6.49,2023-07-02
3722,2912,19.99,2023-06-16
3723,2913,59.99,2023-05-18
3724,2914,3899.0,2023-06-19
3725,2915,42.99,2023-05-28
3726,2916,13.99,2023-05-13
3727,2917,24.99,2023-07-27
3728,2918,22.49,2023-07-12
3729,2919,13.99,2023-06-15
3730,2920,42.99,2023-07-11
3731,2921,47.99,2023-06-04
3732,2922,13.99,2023-05-16
3733,2923,12.49,2023-07-22
3734,2924,4.99,2023-05-12
3735,2924,4.99,2023-06-11
3736,2924,4.99,2023-07-11
3737,2925,24.99,2023-05-15
3738,2926,19.99,2023-05-13
3739,2927,31.99,2023-07-19
3740,2928,12.49,2023-07-05
3741,2929,4.99,2023-06-09
3742,2929,4.99,2023-07-09
3743,2930,1999.0,2023-05-12
3744,2931,2749.99,2023-06-18
3745,2932,42.99,2023-06-13
3746,2933,5299.99,2023-05-30
3747,2934,12.49,2023-06-30
3748,2935,22.49,2023-05-06
3749,2936,499.0,2023-05-15
3750,2936,499.0,2023-06-14
3751,2936,499.0,2023-07-14
3752,2937,31.99,2023-05-10
3753,2938,4.49,2023-07-29
3754,2939,12.49,2023-05-19
3755,2940,59.99,2023-05-19
3756,2941,47.99,2023-05-10
3757,2942,24.99,2023-06-10
3758,2943,3899.0,2023-07-27
3759,2944,1999.0,2023-06-17
3760,2945,4.49,2023-05-05
3761,2945,4.49,2023-06-04
3762,2945,4.49,2023-07-04
3763,2946,47.99,2023-05-05
3764,2947,499.0,2023-05-25
3765,2947,499.0,2023-06-24
3766,2947,499.0,2023-07-24
3767,2948,31.99,2023-07-17
3768,2949,4.99,2023-05-31
3769,2949,4.99,2023-06-30
3770,2949,4.99,2023-07-30
3771,2950,47.99,2023-06-04
3772,2951,47.99,2023-06-18
3773,2952,5299.99,2023-07-19
3774,2953,4.99,2023-07-19
3775,2954,4.99,2023-06-12
3776,2954,4.99,2023-07-12
3777,2955,5299.99,2023-07-29
3778,2956,42.99,2023-05-16
3779,2957,59.99,2023-05-15
3780,2958,17.99,2023-07-28
3781,2959,3899.0,2023-07-18
3782,2960,31.99,2023-05-05
3783,2961,6.49,2023-05-27
3784,2961,6.49,2023-06-26
3785,2961,6.49,2023-07-26
3786,2962,17.99,2023-06-09
3787,2963,548.99,2023-07-23
3788,2964,2749.99,2023-07-10
3789,2965,37.99,2023-05-29
3790,2966,1999.0,2023-05-04
3791,2967,548.99,2023-05-08
3792,2967,548.99,2023-06-07
3793,2967,548.99,2023-07-07
3794,2968,22.49,2023-05-31
3795,2969,3.99,2023-07-30
3796,2970,3899.0,2023-07-13
3797,2971,10.99,2023-05-06
3798,2972,59.99,2023-06-28
3799,2973,1999.0,2023-06-18
3800,2974,59.99,2023-07-29
3801,2975,42.99,2023-05-01
3802,2976,13.99,2023-06-14
3803,2977,548.99,2023-06-19
3804,2977,548.99,2023-07-19
3805,2978,548.99,2023-07-29
3806,2979,12.49,2023-05-14
3807,2980,548.99,2023-06-29
3808,2980,548.99,2023-07-29
3809,2981,6.49,2023-07-19
3810,2982,2749.99,2023-07-13
3811,2983,19.99,2023-06-09
3812,2984,1999.0,2023-06-04
3813,2985,2749.99,2023-06-11
3814,2986,47.99,2023-07-15
3815,2987,31.99,2023-05-25
3816,2988,17.99,2023-07-30
3817,2989,10.99,2023-05-19
3818,2990,1999.0,2023-05-22
3819,2992,5299.99,2023-06-10
3820,2993,3899.0,2023-06-06
3821,2994,1539.99,2023-05-11
3822,2995,5299.99,2023-05-16
3823,2996,3899.0,2023-06-16
3824,2997,4.49,2023-05-20
3825,2997,4.49,2023-06-19
3826,2997,4.49,2023-07-19
3827,2998,5299.99,2023-05-03
3828,2999,17.99,2023-05-07
3829,3000,10.99,2023-07-30
3830,3001,47.99,2023-07-03
3831,3002,13.99,2023-07-13
3832,3003,4.49,2023-05-06
3833,3003,4.49,2023-06-05
3834,3003,4.49,2023-07-05
3835,3004,548.99,2023-05-11
3836,3004,548.99,2023-06-10
3837,3004,548.99,2023-07-10
3838,3005,6.49,2023-05-10
3839,3005,6.49,2023-06-09
3840,3005,6.49,2023-07-09
3841,3006,548.99,2023-05-25
3842,3006,548.99,2023-06-24
3843,3006,548.99,2023-07-24
3844,3007,17.99,2023-07-26
3845,3008,37.99,2023-06-11
3846,3009,10.99,2023-06-18
3847,3010,1999.0,2023-06-08
3848,3011,4.49,2023-06-05
3849,3011,4.49,2023-07-05
3850,3012,19.99,2023-07-31
3851,3013,42.99,2023-06-18
3852,3014,22.49,2023-07-18
3853,3015,6.49,2023-05-01
3854,3015,6.49,2023-05-31
3855,3015,6.49,2023-06-30
3856,3015,6.49,2023-07-30
3857,3016,42.99,2023-07-14
3858,3017,37.99,2023-06-11
3859,3018,13.99,2023-05-26
3860,3019,1539.99,2023-07-19
3861,3020,2749.99,2023-07-20
3862,3021,499.0,2023-07-24
3863,3022,4.49,2023-07-18
3864,3023,10.99,2023-07-18
3865,3024,31.99,2023-07-29
3866,3025,3899.0,2023-05-19
3867,3026,2749.99,2023-05-28
3868,3027,17.99,2023-07-13
3869,3028,17.99,2023-05-29
3870,3029,19.99,2023-06-15
3871,3030,12.49,2023-06-14
3872,3031,1999.0,2023-06-22
3873,3032,31.99,2023-05-02
3874,3033,1539.99,2023-07-04
3875,3034,22.49,2023-06-21
3876,3035,4.99,2023-07-14
3877,3036,4.49,2023-05-13
3878,3036,4.49,2023-06-12
3879,3036,4.49,2023-07-12
3880,3037,12.49,2023-06-04
3881,3038,31.99,2023-06-02
3882,3039,37.99,2023-05-19
3883,3040,59.99,2023-05-18
3884,3041,1999.0,2023-06-04
3885,3042,3.99,2023-07-11
3886,3043,3899.0,2023-07-10
3887,3044,4.49,2023-06-23
3888,3044,4.49,2023-07-23
3889,3045,31.99,2023-05-31
3890,3046,1199.0,2023-07-26
3891,3047,548.99,2023-06-02
3892,3047,548.99,2023-07-02
3893,3048,499.0,2023-06-12
3894,3048,499.0,2023-07-12
3895,3049,59.99,2023-06-21
3896,3050,3.99,2023-07-10
3897,3051,3.99,2023-07-11
3898,3052,5299.99,2023-05-13
3899,3053,548.99,2023-06-26
3900,3053,548.99,2023-07-26
3901,3054,37.99,2023-05-08
3902,3055,22.49,2023-07-11
3903,3056,17.99,2023-07-26
3904,3057,3899.0,2023-05-29
3905,3058,499.0,2023-07-28
3906,3059,499.0,2023-06-07
3907,3059,499.0,2023-07-07
3908,3060,6.49,2023-07-01
3909,3060,6.49,2023-07-31
3910,3061,37.99,2023-05-09
3911,3062,59.99,2023-06-29
3912,3063,4.49,2023-05-28
3913,3063,4.49,2023-06-27
3914,3063,4.49,2023-07-27
3915,3064,24.99,2023-05-24
3916,3065,59.99,2023-07-22
3917,3066,17.99,2023-05-11
3918,3067,3899.0,2023-05-04
3919,3068,42.99,2023-05-01
3920,3069,59.99,2023-05-05
3921,3070,19.99,2023-06-29
3922,3071,12.49,2023-07-15
3923,3072,59.99,2023-05-15
3924,3073,5299.99,2023-06-25
3925,3074,22.49,2023-05-27
3926,3075,24.99,2023-05-20
3927,3076,13.99,2023-07-29
3928,3077,3899.0,2023-05-14
3929,3078,2749.99,2023-05-20
3930,3079,4.99,2023-07-17
3931,3080,3.99,2023-06-26
3932,3080,3.99,2023-07-26
3933,3081,4.49,2023-05-11
3934,3081,4.49,2023-06-10
3935,3081,4.49,2023-07-10
3936,3082,10.99,2023-07-16
3937,3083,2749.99,2023-07-16
3938,3084,1199.0,2023-07-15
3939,3085,37.99,2023-07-09
3940,3086,3.99,2023-07-26
3941,3087,499.0,2023-05-24
3942,3087,499.0,2023-06-23
3943,3087,499.0,2023-07-23
3944,3088,2749.99,2023-05-14
3945,3089,6.49,2023-07-28
3946,3090,3.99,2023-05-09
3947,3090,3.99,2023-06-08
3948,3090,3.99,2023-07-08
3949,3091,2749.99,2023-05-21
3950,3092,1199.0,2023-05-11
3951,3093,5299.99,2023-07-17
3952,3094,548.99,2023-05-12
3953,3094,548.99,2023-06-11
3954,3094,548.99,2023-07-11
3955,3095,499.0,2023-06-25
3956,3095,499.0,2023-07-25
3957,3096,499.0,2023-06-23
3958,3096,499.0,2023-07-23
3959,3097,1539.99,2023-05-03
3960,3098,42.99,2023-06-21
3961,3099,3899.0,2023-07-12
3962,3100,5299.99,2023-05-18
3963,3101,10.99,2023-05-02
3964,3101,10.99,2023-07-31
3965,3102,1539.99,2023-06-15
3966,3103,13.99,2023-05-14
3967,3104,59.99,2023-06-17
3968,3105,17.99,2023-07-31
3969,3106,59.99,2023-06-19
3970,3107,3.99,2023-05-19
3971,3107,3.99,2023-06-18
3972,3107,3.99,2023-07-18
3973,3108,1199.0,2023-06-05
3974,3109,17.99,2023-05-08
3975,3110,31.99,2023-05-05
3976,3111,42.99,2023-05-30
3977,3112,17.99,2023-06-06
3978,3113,548.99,2023-05-07
3979,3113,548.99,2023-06-06
3980,3113,548.99,2023-07-06
3981,3114,6.49,2023-05-23
3982,3114,6.49,2023-06-22
3983,3114,6.49,2023-07-22
3984,3115,31.99,2023-07-10
3985,3116,12.49,2023-05-13
3986,3117,548.99,2023-06-24
3987,3117,548.99,2023-07-24
3988,3118,2749.99,2023-07-28
3989,3119,37.99,2023-05-23
3990,3120,499.0,2023-05-26
3991,3120,499.0,2023-06-25
3992,3120,499.0,2023-07-25
3993,3121,548.99,2023-06-05
3994,3121,548.99,2023-07-05
3995,3122,31.99,2023-07-18
3996,3123,548.99,2023-07-21
3997,3124,24.99,2023-05-18
3998,3125,1199.0,2023-07-15
3999,3126,13.99,2023-07-20
4000,3127,4.49,2023-07-04
4001,3128,5299.99,2023-06-27
4002,3129,3899.0,2023-05-04
4003,3130,24.99,2023-06-29
4004,3131,13.99,2023-05-02
4005,3131,13.99,2023-07-31
4006,3132,1199.0,2023-05-30
4007,3133,22.49,2023-06-05
4008,3134,13.99,2023-06-29
4009,3135,5299.99,2023-05-09
4010,3136,3.99,2023-07-02
4011,3137,548.99,2023-05-22
4012,3137,548.99,2023-06-21
4013,3137,548.99,2023-07-21
4014,3138,42.99,2023-07-23
4015,3139,37.99,2023-06-16
4016,3140,10.99,2023-07-11
4017,3141,2749.99,2023-06-28
4018,3142,10.99,2023-05-09
4019,3143,6.49,2023-06-19
4020,3143,6.49,2023-07-19
4021,3144,13.99,2023-05-07
4022,3145,31.99,2023-05-18
4023,3146,12.49,2023-07-12
4024,3147,499.0,2023-05-21
4025,3147,499.0,2023-06-20
4026,3147,499.0,2023-07-20
4027,3148,3899.0,2023-07-09
4028,3149,2749.99,2023-06-12
4029,3150,47.99,2023-05-19
4030,3151,22.49,2023-06-30
4031,3152,1539.99,2023-05-16
4032,3153,3.99,2023-06-04
4033,3153,3.99,2023-07-04
4034,3154,31.99,2023-05-27
4035,3155,10.99,2023-07-31
4036,3156,548.99,2023-06-06
4037,3156,548.99,2023-07-06
4038,3157,5299.99,2023-07-29
4039,3158,4.49,2023-07-15
4040,3159,1999.0,2023-06-17
4041,3160,22.49,2023-05-04
4042,3161,3.99,2023-06-30
4043,3161,3.99,2023-07-30
4044,3162,2749.99,2023-06-06
4045,3163,19.99,2023-07-19
4046,3164,12.49,2023-05-01
4047,3164,12.49,2023-07-30
4048,3165,13.99,2023-05-14
4049,3166,1539.99,2023-06-11
4050,3167,2749.99,2023-07-05
4051,3168,17.99,2023-05-20
4052,3169,548.99,2023-05-30
4053,3169,548.99,2023-06-29
4054,3169,548.99,2023-07-29
4055,3170,37.99,2023-05-02
4056,3171,12.49,2023-05-10
4057,3172,59.99,2023-06-09
4058,3173,19.99,2023-06-26
4059,3174,3899.0,2023-06-23
4060,3175,4.49,2023-06-23
4061,3175,4.49,2023-07-23
4062,3176,10.99,2023-06-24
4063,3177,4.99,2023-06-19
4064,3177,4.99,2023-07-19
4065,3178,4.49,2023-05-06
4066,3178,4.49,2023-06-05
4067,3178,4.49,2023-07-05
4068,3179,1999.0,2023-07-11
4069,3180,548.99,2023-07-20
4070,3181,22.49,2023-06-27
4071,3182,42.99,2023-06-19
4072,3183,47.99,2023-05-06
4073,3184,31.99,2023-06-08
4074,3185,3899.0,2023-05-01
4075,3186,2749.99,2023-06-24
4076,3187,31.99,2023-06-13
4077,3188,42.99,2023-07-11
4078,3189,31.99,2023-06-09
4079,3190,4.49,2023-05-17
4080,3190,4.49,2023-06-16
4081,3190,4.49,2023-07-16
4082,3191,6.49,2023-06-25
4083,3191,6.49,2023-07-25
4084,3192,1539.99,2023-06-20
4085,3193,42.99,2023-06-13
4086,3194,10.99,2023-07-23
4087,3195,47.99,2023-07-07
4088,3196,42.99,2023-07-31
4089,3197,1199.0,2023-05-28
4090,3198,5299.99,2023-07-31
4091,3199,6.49,2023-07-09
4092,3200,31.99,2023-05-28
4093,3201,47.99,2023-06-16
4094,3202,1999.0,2023-05-18
4095,3203,24.99,2023-07-03
4096,3204,22.49,2023-07-23
4097,3205,1199.0,2023-07-25
4098,3206,17.99,2023-05-14
4099,3207,22.49,2023-05-16
4100,3208,42.99,2023-07-10
4101,3209,4.49,2023-06-05
4102,3209,4.49,2023-07-05
4103,3210,59.99,2023-06-16
4104,3211,13.99,2023-06-21
4105,3212,2749.99,2023-06-22
4106,3213,13.99,2023-06-20
4107,3214,3.99,2023-05-20
4108,3214,3.99,2023-06-19
4109,3214,3.99,2023-07-19
4110,3215,548.99,2023-05-13
4111,3215,548.99,2023-06-12
4112,3215,548.99,2023-07-12
4113,3216,17.99,2023-05-10
4114,3217,6.49,2023-05-09
4115,3217,6.49,2023-06-08
4116,3217,6.49,2023-07-08
4117,3218,6.49,2023-05-03
4118,3218,6.49,2023-06-02
4119,3218,6.49,2023-07-02
4120,3219,2749.99,2023-05-29
4121,3220,1999.0,2023-06-05
4122,3221,47.99,2023-06-19
4123,3222,12.49,2023-05-20
4124,3223,13.99,2023-05-18
4125,3224,24.99,2023-06-23
4126,3225,19.99,2023-07-19
4127,3226,17.99,2023-06-20
4128,3227,1199.0,2023-07-14
4129,3228,10.99,2023-07-18
4130,3229,31.99,2023-06-17
4131,3230,59.99,2023-06-07
4132,3231,31.99,2023-05-03
4133,3232,42.99,2023-06-10
4134,3233,548.99,2023-05-31
4135,3233,548.99,2023-06-30
4136,3233,548.99,2023-07-30
4137,3234,1999.0,2023-06-21
4138,3235,12.49,2023-05-24
4139,3236,1999.0,2023-07-04
4140,3237,24.99,2023-05-04
4141,3238,12.49,2023-06-16
4142,3239,1199.0,2023-07-06
4143,3240,1539.99,2023-05-15
4144,3241,1999.0,2023-07-29
4145,3242,3.99,2023-06-24
4146,3242,3.99,2023-07-24
4147,3243,3899.0,2023-06-30
4148,3244,5299.99,2023-05-20
4149,3245,3899.0,2023-05-10
4150,3246,1539.99,2023-07-25
4151,3247,5299.99,2023-07-03
4152,3248,2749.99,2023-06-11
4153,3249,3.99,2023-06-25
4154,3249,3.99,2023-07-25
4155,3250,22.49,2023-05-03
4156,3251,499.0,2023-06-17
4157,3251,499.0,2023-07-17
4158,3252,1199.0,2023-05-05
4159,3253,3.99,2023-06-03
4160,3253,3.99,2023-07-03
4161,3254,499.0,2023-05-06
4162,3254,499.0,2023-06-05
4163,3254,499.0,2023-07-05
4164,3255,19.99,2023-05-01
4165,3256,1539.99,2023-05-10
4166,3257,22.49,2023-07-21
4167,3258,1539.99,2023-07-04
4168,3259,42.99,2023-07-12
4169,3260,3899.0,2023-07-17
4170,3261,10.99,2023-07-08
4171,3262,4.99,2023-07-12
4172,3263,42.99,2023-06-03
4173,3264,13.99,2023-06-26
4174,3265,1539.99,2023-07-05
4175,3266,6.49,2023-07-26
4176,3267,10.99,2023-07-08
4177,3268,3899.0,2023-06-05
4178,3269,12.49,2023-07-16
4179,3270,12.49,2023-07-17
4180,3271,4.49,2023-05-22
4181,3271,4.49,2023-06-21
4182,3271,4.49,2023-07-21
4183,3272,19.99,2023-05-08
4184,3273,5299.99,2023-07-18
4185,3274,2749.99,2023-07-14
4186,3275,31.99,2023-07-30
4187,3276,24.99,2023-06-26
4188,3277,12.49,2023-07-31
4189,3278,2749.99,2023-07-14
4190,3279,4.99,2023-05-02
4191,3279,4.99,2023-06-01
4192,3279,4.99,2023-07-01
4193,3279,4.99,2023-07-31
4194,3280,13.99,2023-05-31
4195,3281,499.0,2023-06-21
4196,3281,499.0,2023-07-21
4197,3282,19.99,2023-07-24
4198,3283,6.49,2023-05-04
4199,3283,6.49,2023-06-03
4200,3283,6.49,2023-07-03
4201,3284,31.99,2023-05-02
4202,3285,37.99,2023-07-12
4203,3286,4.49,2023-06-17
4204,3286,4.49,2023-07-17
4205,3287,1199.0,2023-06-03
4206,3288,2749.99,2023-06-30
4207,3289,31.99,2023-07-25
4208,3290,42.99,2023-05-20
4209,3291,5299.99,2023-07-09
4210,3292,10.99,2023-07-13
4211,3293,5299.99,2023-05-15
4212,3294,1199.0,2023-06-08
4213,3295,4.99,2023-05-18
4214,3295,4.99,2023-06-17
4215,3295,4.99,2023-07-17
4216,3296,19.99,2023-07-30
4217,3297,59.99,2023-07-07
4218,3298,24.99,2023-07-18
4219,3299,4.99,2023-06-03
4220,3299,4.99,2023-07-03
4221,3300,499.0,2023-06-06
4222,3300,499.0,2023-07-06
4223,3301,10.99,2023-05-15
4224,3302,1539.99,2023-07-15
4225,3303,3899.0,2023-05-08
4226,3304,3899.0,2023-06-28
4227,3305,2749.99,2023-07-10
4228,3306,4.99,2023-07-06
4229,3308,19.99,2023-07-18
4230,3309,3.99,2023-07-14
4231,3310,17.99,2023-07-23
4232,3311,499.0,2023-05-12
4233,3311,499.0,2023-06-11
4234,3311,499.0,2023-07-11
4235,3312,6.49,2023-07-25
4236,3313,3899.0,2023-07-01
4237,3314,6.49,2023-07-15
4238,3315,6.49,2023-07-02
4239,3316,4.49,2023-07-19
4240,3317,24.99,2023-05-06
4241,3318,42.99,2023-07-30
4242,3319,31.99,2023-07-13
4243,3320,13.99,2023-05-31
4244,3321,24.99,2023-07-18
4245,3322,548.99,2023-07-02
4246,3323,42.99,2023-07-06
4247,3324,548.99,2023-07-01
4248,3324,548.99,2023-07-31
4249,3325,4.99,2023-07-29
4250,3326,3.99,2023-05-14
4251,3326,3.99,2023-06-13
4252,3326,3.99,2023-07-13
4253,3327,3.99,2023-05-15
4254,3327,3.99,2023-06-14
4255,3327,3.99,2023-07-14
4256,3328,1199.0,2023-06-07
4257,3329,31.99,2023-07-21
4258,3330,4.49,2023-05-06
4259,3330,4.49,2023-06-05
4260,3330,4.49,2023-07-05
4261,3331,3899.0,2023-06-18
4262,3332,10.99,2023-06-22
4263,3333,17.99,2023-07-26
4264,3334,499.0,2023-05-10
4265,3334,499.0,2023-06-09
4266,3334,499.0,2023-07-09
4267,3335,19.99,2023-05-15
4268,3336,4.49,2023-06-22
4269,3336,4.49,2023-07-22
4270,3337,499.0,2023-07-06
4271,3338,499.0,2023-06-14
4272,3338,499.0,2023-07-14
4273,3339,47.99,2023-05-19
4274,3340,31.99,2023-05-29
4275,3341,4.49,2023-05-03
4276,3341,4.49,2023-06-02
4277,3341,4.49,2023-07-02
4278,3342,10.99,2023-07-31
4279,3343,17.99,2023-07-08
4280,3344,2749.99,2023-07-21
4281,3345,4.99,2023-05-18
4282,3345,4.99,2023-06-17
4283,3345,4.99,2023-07-17
4284,3346,1999.0,2023-06-07
4285,3347,1199.0,2023-05-22
4286,3348,3899.0,2023-05-17
4287,3349,59.99,2023-06-19
4288,3350,19.99,2023-06-10
4289,3351,24.99,2023-05-20
4290,3352,12.49,2023-06-28
4291,3353,37.99,2023-05-21
4292,3354,1199.0,2023-05-12
4293,3355,59.99,2023-07-06
4294,3356,3.99,2023-05-14
4295,3356,3.99,2023-06-13
4296,3356,3.99,2023-07-13
4297,3357,1539.99,2023-06-28
4298,3358,3899.0,2023-06-06
4299,3359,42.99,2023-07-20
4300,3360,31.99,2023-06-03
4301,3361,4.99,2023-05-25
4302,3361,4.99,2023-06-24
4303,3361,4.99,2023-07-24
4304,3362,2749.99,2023-06-10
4305,3363,2749.99,2023-06-11
4306,3364,31.99,2023-05-21
4307,3365,3.99,2023-06-18
4308,3365,3.99,2023-07-18
4309,3366,22.49,2023-07-01
4310,3367,31.99,2023-05-18
4311,3368,499.0,2023-07-15
4312,3369,4.49,2023-06-30
4313,3369,4.49,2023-07-30
4314,3370,4.99,2023-06-13
4315,3370,4.99,2023-07-13
4316,3371,2749.99,2023-05-30
4317,3372,4.99,2023-05-02
4318,3372,4.99,2023-06-01
4319,3372,4.99,2023-07-01
4320,3372,4.99,2023-07-31
4321,3373,37.99,2023-06-21
4322,3374,17.99,2023-05-24
4323,3375,12.49,2023-06-09
4324,3376,4.49,2023-05-04
4325,3376,4.49,2023-06-03
4326,3376,4.49,2023-07-03
4327,3377,59.99,2023-05-04
4328,3378,4.49,2023-05-05
4329,3378,4.49,2023-06-04
4330,3378,4.49,2023-07-04
4331,3379,6.49,2023-06-05
4332,3379,6.49,2023-07-05
4333,3380,1539.99,2023-06-07
4334,3381,1199.0,2023-07-21
4335,3382,6.49,2023-06-15
4336,3382,6.49,2023-07-15
4337,3383,59.99,2023-07-18
4338,3384,31.99,2023-05-09
4339,3385,5299.99,2023-06-29
4340,3386,4.99,2023-05-26
4341,3386,4.99,2023-06-25
4342,3386,4.99,2023-07-25
4343,3387,3899.0,2023-07-03
4344,3388,499.0,2023-07-19
4345,3389,4.99,2023-06-28
4346,3389,4.99,2023-07-28
4347,3390,3899.0,2023-05-06
4348,3391,499.0,2023-07-04
4349,3392,3899.0,2023-05-07
4350,3394,6.49,2023-06-13
4351,3394,6.49,2023-07-13
4352,3395,24.99,2023-05-05
4353,3396,22.49,2023-07-02
4354,3397,37.99,2023-07-02
4355,3398,1999.0,2023-07-06
4356,3399,59.99,2023-06-11
4357,3400,19.99,2023-06-19
4358,3401,47.99,2023-06-23
4359,3402,12.49,2023-05-12
4360,3403,17.99,2023-06-08
4361,3404,3.99,2023-05-21
4362,3404,3.99,2023-06-20
4363,3404,3.99,2023-07-20
4364,3405,3899.0,2023-05-11
4365,3406,1539.99,2023-06-15
4366,3407,59.99,2023-06-13
4367,3408,19.99,2023-06-29
4368,3409,2749.99,2023-06-28
4369,3410,4.49,2023-05-09
4370,3410,4.49,2023-06-08
4371,3410,4.49,2023-07-08
