trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
631,748,58,2023-06-16,949375,955898,
632,667,28,2022-11-10,874686,881448,
633,731,19,2022-12-06,589520,627360,
634,21,3,2022-11-18,396877,405576,
635,638,17,2023-02-02,494419,501628,
636,139,62,2023-08-04,718403,382453,2023-08-11
637,474,41,2023-06-27,417070,437824,
638,304,50,2023-06-21,164645,192643,
639,513,58,2022-12-11,959606,720428,2023-01-13
640,113,56,2023-01-31,308509,309970,
641,302,13,2023-03-27,338521,348306,
642,623,70,2023-07-12,157903,186565,
643,19,68,2023-02-18,690042,702782,
644,495,55,2023-08-02,442101,454270,
645,495,34,2023-07-31,793276,794347,
646,194,64,2023-07-26,846971,702584,2023-08-09
647,18,69,2023-07-15,330172,386851,
648,311,14,2023-03-10,130063,170904,
649,237,44,2023-04-17,440055,333282,2023-04-17
650,149,42,2022-11-06,840663,869242,
651,513,11,2023-07-21,515015,534929,
652,563,38,2022-12-01,954898,594012,2023-02-01
653,699,60,2023-08-09,50808,73667,
654,736,55,2023-07-07,623460,646193,
655,51,29,2023-08-11,832034,834278,
656,584,65,2023-03-03,776372,777367,
657,424,60,2023-07-10,140779,163655,
658,497,52,2023-02-07,901832,909524,
659,289,66,2023-05-20,896650,908143,
660,223,30,2022-10-17,560779,429903,2023-02-26
661,445,36,2023-03-14,921196,368065,2023-06-08
662,128,14,2023-05-26,841524,819613,2023-07-02
663,180,40,2023-01-22,71081,85034,
664,735,73,2023-01-17,632735,254879,2023-03-18
665,560,5,2022-11-19,65139,110676,
666,483,11,2023-08-08,638910,681721,
667,175,8,2023-07-01,734044,376779,2023-07-31
668,35,33,2023-05-12,592114,281121,2023-06-06
669,599,18,2023-02-17,175632,209108,
670,388,38,2023-08-07,638724,670403,
671,60,40,2022-12-16,993888,926537,2022-12-30
672,693,60,2023-06-08,158255,198305,
673,524,10,2023-04-15,658262,660899,
674,127,30,2023-07-23,982636,986890,
675,555,41,2023-02-01,550036,307581,2023-03-02
676,176,61,2023-07-22,377435,391898,
677,194,6,2023-08-05,685545,716060,
678,366,6,2023-05-20,385917,386622,
679,203,71,2023-04-28,656108,670404,
680,747,9,2023-06-06,463691,488809,
681,406,15,2023-07-05,940783,154459,2023-07-11
682,549,6,2022-12-04,418189,432879,
683,466,17,2023-08-01,478055,491370,
684,654,43,2022-11-18,695178,680202,2022-12-17
685,716,56,2023-06-21,691414,711893,
686,577,44,2023-02-26,924280,99136,2023-04-29
687,641,13,2023-05-12,557981,322226,2023-05-26
688,664,58,2023-08-05,196820,198993,
689,754,48,2023-07-27,200957,207768,
690,5,64,2023-07-28,386516,418157,
691,362,73,2023-01-06,313377,359836,
692,154,6,2023-07-28,117586,145026,
693,339,7,2023-04-26,332621,384594,
694,743,66,2023-07-26,465826,470196,
695,358,73,2023-01-09,865851,874504,
696,718,29,2023-07-03,456780,481186,
697,598,64,2023-04-22,709144,719774,
698,680,12,2023-07-26,847727,764174,2023-07-29
699,80,13,2023-03-10,952263,960843,
700,467,43,2023-07-31,758032,307607,2023-08-02
701,153,54,2023-07-03,283727,287899,
702,436,14,2023-08-02,263452,287232,
703,643,23,2023-03-11,814652,382228,2023-06-22
704,59,68,2023-07-28,152834,154695,
705,511,65,2023-07-31,731377,703259,2023-08-07
706,497,7,2023-02-27,763564,779009,
707,144,45,2023-07-21,694970,152369,2023-08-05
708,487,68,2023-01-01,261119,285425,
709,108,29,2023-08-11,930404,934787,
710,153,22,2023-07-09,969563,713016,2023-07-16
711,716,46,2023-05-05,977438,982668,
712,247,47,2023-07-29,421225,147205,2023-08-04
713,173,67,2023-06-09,993460,179662,2023-07-26
714,357,48,2023-06-07,623853,244892,2023-08-02
715,555,3,2023-04-01,553158,553458,
716,674,4,2023-07-22,157938,193847,
717,1,69,2023-02-27,157735,198660,
718,370,11,2023-04-15,673822,318475,2023-07-27
719,651,53,2023-05-01,401120,432330,
720,713,50,2023-04-21,492109,512005,
721,138,50,2023-04-03,419544,421246,
722,157,44,2023-03-17,428300,120483,2023-04-27
723,652,46,2023-03-26,239226,261143,
724,380,73,2023-07-31,859493,534445,2023-08-08
725,654,53,2023-01-14,839123,717598,2023-02-20
726,352,45,2023-06-07,360916,199832,2023-06-28
727,14,8,2023-06-16,768246,256409,2023-06-21
728,648,8,2023-07-29,148106,180294,
729,45,70,2023-07-24,316941,166338,2023-07-26
730,103,36,2023-05-06,206525,231486,
731,502,44,2023-06-22,938289,308330,2023-07-31
732,489,31,2023-06-09,426800,462195,
733,493,25,2023-03-12,421587,453714,
734,220,71,2023-07-17,674946,60640,2023-07-31
735,414,39,2023-07-23,407163,428711,
736,599,34,2023-01-30,548908,568079,
737,185,61,2023-08-09,277808,304542,
738,505,9,2022-09-20,534613,556434,
739,100,21,2023-06-12,823493,845393,
740,47,56,2023-04-18,68575,94605,
741,389,4,2023-08-06,124949,156772,
742,1,28,2022-12-13,337876,368944,
743,615,19,2023-04-15,638442,641846,
744,488,2,2023-02-15,265929,324675,
745,686,73,2023-04-13,617385,563804,2023-06-19
746,328,56,2023-01-27,699529,620900,2023-03-01
747,41,38,2023-03-26,171003,180835,
748,171,41,2023-07-24,114511,116479,
749,284,61,2023-07-07,64977,70453,
750,278,2,2023-06-05,467046,516698,
751,456,5,2023-08-05,712199,147594,2023-08-08
752,560,11,2023-03-05,166263,192869,
753,49,39,2023-04-04,51786,92957,
754,279,30,2023-06-23,987431,612331,2023-07-26
755,686,46,2023-08-04,690741,306362,2023-08-11
756,254,73,2023-07-29,71507,93104,
757,679,26,2023-08-11,752763,766984,
758,61,67,2023-07-18,572185,577980,
759,387,68,2023-07-30,883898,888574,
760,41,73,2023-05-13,285340,329189,
761,199,65,2023-07-25,120545,136005,
762,226,51,2023-07-09,939494,944786,
763,44,67,2023-07-16,927252,746131,2023-07-23
764,678,63,2023-05-31,298648,315953,
765,263,51,2023-03-11,616729,576184,2023-03-25
766,650,59,2023-08-07,96882,131547,
767,698,21,2023-05-17,400986,319233,2023-06-17
768,439,72,2023-03-08,486044,509731,
769,600,9,2023-03-06,392771,113184,2023-07-27
770,691,19,2023-04-24,624531,573033,2023-05-10
771,21,45,2023-04-19,661307,97099,2023-05-19
772,290,63,2022-12-25,539674,161737,2023-05-16
773,13,58,2023-07-30,510933,39112,2023-08-10
774,592,14,2022-10-25,695517,703821,
775,427,32,2023-08-10,741596,746985,
776,383,71,2023-03-11,384633,408735,
777,312,60,2022-12-17,222767,251110,
778,144,35,2023-07-26,296081,332506,
779,202,50,2023-03-05,281164,126063,2023-06-15
780,161,1,2023-08-09,575426,580505,
781,240,73,2022-12-08,315964,328979,
782,66,23,2023-07-27,263013,266052,
783,405,70,2023-07-16,725065,732844,
784,83,33,2023-04-13,824355,641059,2023-04-14
785,741,36,2023-05-25,762954,795270,
786,584,18,2023-07-14,594326,137515,2023-08-08
787,506,3,2023-08-03,389053,144306,2023-08-11
788,96,31,2023-07-23,87607,97439,
789,49,69,2023-05-25,267426,294019,
790,305,21,2023-07-14,930354,37447,2023-07-16
791,747,3,2023-06-09,274031,81988,2023-08-11
792,633,51,2022-12-04,329976,368451,
793,584,3,2023-03-26,795521,192816,2023-04-19
794,157,24,2023-03-24,724147,734645,
795,362,40,2023-06-19,663851,45152,2023-07-25
796,508,11,2023-07-17,746810,764420,
797,554,3,2023-08-05,280308,295620,
798,487,56,2023-05-25,89014,46332,2023-07-23
799,747,69,2023-06-30,255435,209897,2023-07-08
800,34,51,2023-08-11,737965,752234,
801,621,56,2023-03-21,963541,888337,2023-07-26
802,751,15,2023-08-09,380648,223140,2023-08-10
803,675,61,2023-06-08,404384,408001,
804,128,9,2023-05-13,638308,678330,
805,172,7,2023-06-16,565407,593564,
806,356,22,2023-05-03,550317,93082,2023-07-28
807,544,62,2023-07-04,174363,180294,
808,18,35,2023-04-25,448090,464392,
809,341,12,2023-08-07,514936,543230,
810,529,9,2023-05-25,737499,295012,2023-06-03
811,469,43,2023-07-29,711430,734540,
812,314,73,2023-07-26,145592,175903,
813,95,64,2023-07-02,811914,424270,2023-08-06
814,343,1,2023-01-24,657847,666300,
815,444,30,2023-05-04,528878,190932,2023-08-04
816,644,41,2023-08-05,150410,154514,
817,327,62,2023-04-29,86150,127725,
818,480,32,2023-01-22,974159,987261,
819,370,61,2023-04-26,478792,520699,
820,175,10,2023-05-19,83666,83877,
821,697,6,2023-04-10,439633,268860,2023-06-16
822,714,9,2023-07-21,448254,452779,
823,640,64,2023-04-06,949246,957772,
824,61,26,2023-07-27,465394,486955,
825,79,70,2023-07-31,412234,448243,
826,265,35,2023-07-14,839167,89614,2023-07-21
827,550,3,2023-05-21,221011,257124,
828,505,71,2023-02-04,479595,484121,
829,518,13,2023-07-12,538113,381403,2023-07-27
830,544,33,2022-10-13,559641,263383,2022-11-06
831,754,18,2023-08-07,956637,874896,2023-08-08
832,110,31,2023-03-23,483310,273100,2023-07-19
833,626,23,2022-09-11,84484,91339,
834,541,23,2023-04-19,244512,266715,
835,204,42,2023-07-21,607618,646904,
836,674,60,2023-07-28,869539,875253,
837,571,25,2023-08-07,481562,117366,2023-08-10
838,735,20,2023-02-17,898403,905754,
839,441,71,2023-05-07,881951,894977,
840,531,46,2023-08-11,821137,759624,2023-08-11
841,633,17,2022-12-30,240891,253760,
842,209,38,2023-02-25,305056,306980,
843,332,24,2023-03-18,838209,850334,
844,357,62,2023-05-06,315773,174804,2023-06-01
845,473,70,2023-08-11,859328,870218,
846,517,4,2022-12-08,73820,105891,
847,321,2,2023-03-31,555403,280231,2023-05-12
848,644,31,2023-06-10,378653,106836,2023-06-24
849,454,37,2023-04-13,655607,678262,
850,294,24,2023-05-20,649602,664518,
851,53,67,2023-08-08,540719,398993,2023-08-10
852,172,26,2023-07-01,554076,569768,
853,30,62,2023-03-28,87940,108088,
854,464,43,2023-05-21,608426,618537,
855,346,7,2023-07-17,919963,922235,
856,38,60,2023-04-21,978764,600545,2023-07-22
857,688,7,2023-05-11,215128,249988,
858,612,42,2023-07-21,862741,868519,
859,435,71,2023-03-25,930615,883319,2023-04-10
860,380,72,2023-07-03,83848,92979,
861,618,6,2023-01-17,578968,410745,2023-04-17
862,478,13,2023-08-10,734746,422855,2023-08-11
863,622,73,2023-04-30,321948,336576,
864,106,48,2023-06-21,168589,190202,
865,730,62,2023-05-23,871037,891540,
866,452,32,2023-06-08,279800,300893,
867,643,15,2023-07-07,804175,836370,
868,100,6,2023-05-01,526928,550190,
869,654,12,2023-05-15,964250,719669,2023-07-03
870,596,6,2023-07-26,652110,655816,
871,549,56,2023-01-10,980176,434761,2023-03-02
872,649,66,2023-02-10,974708,955818,2023-08-02
873,511,17,2023-08-10,891315,848724,2023-08-10
874,632,58,2023-08-01,906260,908128,
875,201,25,2023-02-02,258652,287989,
876,683,40,2023-08-06,995349,979098,2023-08-07
877,204,10,2022-11-17,790577,811537,
878,162,13,2023-07-29,988030,123565,2023-08-04
879,539,36,2023-06-11,630455,633548,
880,689,57,2022-10-27,259790,262220,
881,461,68,2023-06-09,603023,614419,
882,437,5,2022-10-28,230165,235113,
883,398,40,2022-12-16,124856,153665,
884,118,16,2023-02-27,910509,458686,2023-03-24
885,175,54,2023-08-05,260074,62807,2023-08-06
886,94,6,2023-01-14,791046,799099,
887,698,31,2023-07-04,689193,673390,2023-07-24
888,46,18,2023-06-13,938062,398333,2023-07-30
889,685,22,2023-07-06,563797,132751,2023-07-22
890,482,26,2023-06-25,563321,563869,
891,478,52,2023-07-12,970075,970802,
892,451,2,2023-04-26,117322,128330,
893,687,40,2023-08-06,896564,259614,2023-08-06
894,252,4,2023-05-25,630694,640141,
895,642,39,2023-06-22,729169,729835,
896,258,64,2023-04-22,387111,393845,
897,483,18,2023-07-21,881693,888547,
898,362,41,2023-05-05,81343,102218,
899,325,13,2023-07-16,893966,438633,2023-07-24
900,671,6,2023-07-24,394301,202626,2023-07-29
901,586,34,2023-06-28,554356,229191,2023-07-31
902,476,72,2023-07-16,930004,814226,2023-08-10
903,454,73,2023-05-19,289744,291917,
904,198,53,2023-05-09,498617,88677,2023-06-30
905,511,27,2023-05-03,344581,381034,
906,477,44,2023-03-25,432040,453482,
907,29,34,2023-07-03,137978,140222,
908,755,70,2023-05-30,769851,43665,2023-07-17
909,542,39,2023-01-19,984537,989337,
910,82,51,2023-04-08,961720,980878,
911,313,55,2023-07-23,443040,73256,2023-07-26
912,385,20,2023-08-01,431898,240666,2023-08-06
913,395,8,2023-05-29,146088,177022,
914,410,72,2023-08-03,501165,471259,2023-08-06
915,324,69,2023-07-23,575243,578465,
916,273,3,2023-06-15,603574,246240,2023-07-21
917,692,12,2023-04-08,99102,106630,
918,31,42,2023-06-07,242632,254475,
919,683,56,2023-08-07,540657,449386,2023-08-08
920,335,63,2023-06-26,503748,521107,
921,97,17,2023-07-04,190082,205887,
922,447,41,2023-02-03,587352,603448,
923,330,54,2023-03-12,946644,92034,2023-04-02
924,597,65,2023-05-18,298987,314208,
925,395,12,2022-10-16,415182,460682,
926,308,64,2023-04-10,88748,121427,
927,206,41,2023-05-03,613290,639080,
928,234,5,2023-03-14,870824,446665,2023-05-12
929,425,24,2023-05-23,979720,982710,
930,756,16,2023-05-18,445932,463247,
931,25,33,2023-05-25,557047,592597,
932,387,28,2023-05-28,625600,636698,
933,322,36,2023-06-10,735123,254791,2023-06-24
934,199,71,2023-08-02,207442,208334,
935,700,32,2023-06-12,423708,435041,
936,144,64,2023-08-04,560930,584090,
937,702,33,2023-01-06,317905,357447,
938,614,13,2023-03-08,422978,464145,
939,372,72,2023-05-16,145520,172395,
940,314,32,2023-06-17,737078,746860,
941,735,9,2023-01-22,942121,941781,2023-05-31
942,406,19,2023-07-24,548833,449281,2023-07-28
943,615,25,2023-01-23,607766,574575,2023-03-16
944,571,2,2023-08-10,602684,134604,2023-08-10
945,523,19,2022-11-10,481523,502117,
946,279,36,2023-01-10,868593,756688,2023-01-21
947,633,24,2023-02-11,421975,276411,2023-04-21
948,335,4,2023-07-12,321190,119503,2023-07-15
949,352,62,2023-06-02,883288,907928,
950,228,7,2023-06-30,898382,807882,2023-08-01
951,235,59,2023-06-15,445442,449693,
952,337,53,2023-08-05,314219,332682,
953,169,2,2023-08-09,746066,753450,
954,581,49,2023-05-12,103845,158999,
955,511,36,2023-07-12,676777,691465,
956,40,24,2023-06-04,502701,527877,
957,260,64,2023-03-16,591707,602762,
958,264,47,2023-03-10,382098,388443,
959,105,29,2023-05-29,898314,686694,2023-08-03
960,517,46,2022-10-06,809576,677784,2023-05-13
961,562,32,2023-02-09,175876,179060,
962,85,16,2023-07-17,193339,210411,
963,389,25,2023-06-10,632116,634964,
964,595,47,2023-03-29,289505,340162,
965,525,15,2023-08-08,782533,809496,
966,146,21,2023-02-18,629593,630748,
967,44,31,2023-08-11,217187,217850,
968,675,46,2023-08-04,735218,675131,2023-08-08
969,233,34,2023-03-27,414239,341542,2023-03-27
970,272,33,2023-01-26,775916,660356,2023-04-05
971,407,35,2023-03-31,827783,267762,2023-07-16
972,259,65,2023-02-17,693281,634025,2023-05-10
973,744,2,2023-07-27,846976,421122,2023-07-31
974,663,1,2023-01-28,212805,245302,
975,525,53,2023-05-03,907159,907346,
976,65,34,2023-03-24,64207,120593,
977,91,48,2023-04-13,196388,230453,
978,19,40,2023-06-19,828538,842601,
979,56,2,2023-05-29,199173,222623,
980,134,4,2023-03-27,800177,817663,
981,512,31,2023-07-05,517821,557375,
982,700,65,2023-06-22,762860,123817,2023-07-07
983,530,69,2023-07-05,907941,923395,
984,591,42,2023-08-07,299608,251810,2023-08-10
985,411,49,2023-07-07,806729,795818,2023-07-10
986,425,66,2023-05-22,886697,336024,2023-07-17
987,663,30,2023-07-25,658053,681571,
988,174,11,2023-03-04,481326,489305,
989,669,72,2023-08-08,958364,973449,
990,151,10,2023-08-11,206843,219834,
991,29,25,2023-07-06,676881,431019,2023-08-03
992,43,42,2023-06-23,212913,222781,
993,660,53,2023-08-05,821734,180796,2023-08-06
994,225,12,2023-07-12,936515,958927,
995,430,42,2023-08-09,78667,81853,
996,300,47,2023-07-25,656645,601533,2023-07-28
997,121,22,2023-06-14,762720,86335,2023-06-15
998,676,59,2023-08-03,192479,194869,
999,108,17,2023-01-12,983742,535244,2023-07-30
1000,398,6,2022-11-26,158116,176277,
1001,34,56,2023-08-11,948479,186972,2023-08-11
1002,84,47,2023-07-08,320824,334426,
1003,282,29,2023-05-27,230832,266063,
1004,69,1,2023-07-27,416317,434072,
1005,575,40,2022-11-17,768309,775319,
1006,706,52,2023-07-17,101909,157384,
1007,720,21,2023-07-18,269197,282407,
1008,415,20,2023-02-25,851572,228140,2023-03-15
1009,124,9,2023-08-07,622783,640105,
1010,461,25,2022-12-24,238613,118708,2023-01-27
1011,174,16,2023-07-23,924496,419654,2023-08-05
1012,417,7,2023-08-08,80553,107102,
1013,506,32,2023-07-17,961144,39819,2023-08-10
1014,612,44,2023-07-29,548654,551617,
1015,308,29,2022-12-02,232939,234515,
1016,378,68,2023-06-06,594826,493033,2023-06-12
1017,90,50,2023-03-25,858456,120309,2023-07-11
1018,93,6,2023-05-21,156003,177290,
1019,422,25,2023-07-19,983370,577478,2023-08-10
1020,464,6,2023-08-07,607167,349574,2023-08-11
1021,663,17,2023-03-18,450471,452385,
1022,346,9,2023-08-06,504955,508659,
1023,353,13,2022-11-07,188437,218890,
1024,29,29,2023-06-14,887844,113940,2023-07-13
1025,26,1,2023-06-07,905686,403379,2023-07-19
1026,625,52,2023-05-24,155945,164381,
1027,153,16,2023-07-30,695168,707770,
1028,414,65,2023-06-28,623188,159918,2023-07-14
1029,626,29,2023-06-24,848985,879906,
1030,314,1,2023-07-02,342841,326520,2023-07-02
1031,211,18,2023-02-25,789373,807417,
1032,636,44,2023-05-18,555111,270918,2023-07-09
1033,366,56,2023-05-25,465263,500254,
1034,147,72,2023-04-06,417949,438330,
1035,192,21,2023-02-27,576701,590481,
1036,668,8,2023-02-17,235778,239078,
1037,69,58,2023-05-05,113075,145573,
1038,530,25,2023-08-04,394961,420566,
1039,29,7,2023-05-05,248238,175999,2023-06-25
1040,318,35,2023-07-17,361774,393513,
1041,138,67,2023-05-15,437009,447927,
1042,224,63,2023-07-09,849683,859169,
1043,48,1,2023-07-31,492544,461361,2023-08-04
1044,275,38,2023-07-27,320026,32489,2023-08-02
1045,233,16,2023-07-21,114790,170809,
1046,473,23,2023-06-07,776968,800887,
1047,746,1,2023-07-22,934578,940096,
1048,717,60,2023-03-28,210522,247358,
1049,499,6,2023-07-20,753007,775015,
1050,515,23,2023-06-03,562445,575996,
1051,260,14,2023-04-16,840770,727563,2023-05-27
1052,527,57,2023-04-22,109383,127181,
1053,194,10,2023-07-08,527081,532047,
1054,465,11,2022-11-23,960654,762737,2023-02-08
1055,598,19,2023-06-08,343853,264758,2023-07-02
1056,343,27,2022-12-13,522136,528896,
1057,544,56,2023-02-02,339634,352964,
1058,195,55,2023-02-23,416866,421661,
1059,256,54,2023-07-12,560137,570772,
1060,11,11,2023-05-31,746446,756863,
1061,339,66,2023-04-17,339972,284875,2023-07-12
1062,239,51,2023-01-18,957222,929191,2023-07-27
1063,290,44,2023-02-26,693541,731614,
1064,209,67,2023-02-26,416366,201761,2023-07-01
1065,522,67,2023-06-09,316162,317333,
1066,88,50,2023-07-21,70542,100989,
1067,185,44,2023-08-05,585625,182373,2023-08-09
1068,42,36,2022-12-10,500327,38709,2022-12-22
1069,198,73,2023-01-05,968405,980526,
1070,725,57,2023-05-17,216956,250040,
1071,231,9,2023-05-28,202157,240952,
1072,358,48,2023-02-28,632718,587060,2023-03-22
1073,541,14,2022-12-08,633198,639020,
1074,506,1,2023-05-25,729043,620028,2023-07-11
1075,428,37,2023-07-27,224995,238224,
1076,563,54,2023-05-26,352151,362966,
1077,397,61,2023-03-28,805917,811317,
1078,663,63,2022-12-23,244400,262796,
1079,15,8,2023-08-01,231005,243211,
1080,248,30,2023-06-14,514883,521571,
1081,490,25,2023-02-07,464629,489266,
1082,635,48,2023-04-29,686426,618630,2023-05-13
1083,722,4,2023-06-25,346325,360705,
1084,308,29,2023-07-16,536618,460647,2023-07-24
1085,679,68,2023-08-06,233508,267200,
1086,693,13,2023-04-01,404388,109320,2023-05-13
1087,524,45,2023-07-31,373589,398297,
1088,154,37,2023-06-16,181035,216409,
1089,142,68,2023-04-24,217573,246805,
1090,177,21,2023-03-24,319359,339061,
1091,439,64,2023-07-19,55599,80261,
1092,721,39,2023-06-23,296968,299873,
1093,175,36,2023-07-31,283049,285136,
1094,751,22,2023-08-05,599431,306001,2023-08-09
1095,43,20,2023-08-02,71835,124902,
1096,69,27,2023-05-06,219914,233422,
1097,481,40,2022-11-12,209167,224096,
1098,149,69,2023-01-26,345933,368925,
1099,306,39,2023-06-15,79720,112820,
1100,456,21,2023-08-01,491768,506215,
1101,285,27,2023-04-09,570227,590833,
1102,367,26,2023-05-16,722105,230213,2023-07-02
1103,39,62,2022-09-15,422051,391399,2022-09-16
1104,254,35,2023-08-04,536246,66547,2023-08-04
1105,541,56,2023-06-21,572328,607821,
1106,393,69,2023-05-31,277581,283828,
1107,167,21,2023-04-28,287946,270042,2023-05-13
1108,104,61,2023-07-29,497110,519965,
1109,389,52,2023-03-19,264257,283651,
1110,26,51,2023-06-25,962534,416549,2023-07-07
1111,217,38,2023-04-04,547267,130400,2023-04-18
1112,422,33,2023-06-18,490363,498184,
1113,616,17,2023-08-06,908456,909960,
1114,516,45,2022-12-31,619232,647292,
1115,217,16,2023-04-10,998686,980432,2023-07-14
1116,279,69,2022-11-03,585546,527597,2023-02-20
1117,582,57,2023-06-05,386351,399620,
1118,138,6,2023-07-04,286736,300646,
1119,389,8,2023-07-12,924354,938083,
1120,35,33,2023-04-11,488810,492835,
1121,154,52,2023-07-19,104084,30237,2023-08-02
